transaction_id,transaction_date,year,month,month_name,day_name,source_system,source_type,channel_id,sales_channel,customer_id,customer_segment,product_id,product_name,product_category,location_id,city,province,quantity,unit_price,gross_sales,promo_name,voucher_code,discount_rate,discount_amount,net_sales,payment_method,order_status
TRX01818,2025-12-04,2025,12,December,Thursday,CSV Marketplace,CSV,C003,GoFood,CU0172,Loyal,P010,Paket Hemat UMKM,Paket,L001,Bekasi,Jawa Barat,2,45000,90000,Voucher Ongkir,ONGKIR5,0.05,4500,85500,COD,Selesai
TRX01819,2025-12-04,2025,12,December,Thursday,Excel Cabang,Excel,C006,Website,CU0047,Loyal,P009,Keripik Singkong,Snack,L002,Jakarta Timur,DKI Jakarta,1,16000,16000,Voucher Ongkir,ONGKIR5,0.05,800,15200,QRIS,Selesai
TRX01820,2025-12-04,2025,12,December,Thursday,CSV Marketplace,CSV,C004,GrabFood,CU0056,Reseller,P003,Teh Lemon,Minuman,L001,Bekasi,Jawa Barat,1,15000,15000,Payday Sale,PAYDAY15,0.15,2250,0,Kartu Debit,Refund
TRX01821,2025-12-04,2025,12,December,Thursday,CSV Marketplace,CSV,C002,ShopeeFood,CU0158,Baru,P001,Kopi Susu Gula Aren,Minuman,L003,Jakarta Selatan,DKI Jakarta,1,18000,18000,Bundling,BUNDLE12,0.12,2160,15840,COD,Selesai
TRX01822,2025-12-04,2025,12,December,Thursday,API Marketplace,API,C004,GrabFood,CU0164,Reguler,P002,Es Kopi Latte,Minuman,L006,Bogor,Jawa Barat,2,22000,44000,Voucher Ongkir,ONGKIR5,0.05,2200,41800,Kartu Debit,Selesai
TRX01823,2025-12-04,2025,12,December,Thursday,API Marketplace,API,C003,GoFood,CU0148,Loyal,P004,Nasi Ayam Geprek,Makanan,L002,Jakarta Timur,DKI Jakarta,2,25000,50000,Tidak Ada,,0.0,0,50000,Kartu Debit,Selesai
TRX01824,2025-12-05,2025,12,December,Friday,Database POS,Database,C004,GrabFood,CU0057,Baru,P007,Brownies Cokelat,Snack,L001,Bekasi,Jawa Barat,2,30000,60000,Flash Sale,FLASH20,0.2,12000,48000,COD,Selesai
TRX01825,2025-12-05,2025,12,December,Friday,API Marketplace,API,C003,GoFood,CU0128,Reguler,P001,Kopi Susu Gula Aren,Minuman,L005,Tangerang,Banten,3,18000,54000,Voucher Ongkir,ONGKIR5,0.05,2700,51300,QRIS,Selesai
TRX01826,2025-12-05,2025,12,December,Friday,Database POS,Database,C005,Tokopedia,CU0113,Baru,P008,Roti Bakar Keju,Snack,L005,Tangerang,Banten,1,20000,20000,Voucher Ongkir,ONGKIR5,0.05,1000,19000,QRIS,Selesai
TRX01827,2025-12-05,2025,12,December,Friday,Aplikasi Kasir Digital,POS,C004,GrabFood,CU0055,Reguler,P011,Paket Kopi dan Snack,Paket,L005,Tangerang,Banten,4,35000,140000,Payday Sale,PAYDAY15,0.15,21000,119000,E-Wallet,Selesai
TRX01828,2025-12-05,2025,12,December,Friday,CSV Marketplace,CSV,C002,ShopeeFood,CU0026,Baru,P009,Keripik Singkong,Snack,L005,Tangerang,Banten,1,16000,16000,Flash Sale,FLASH20,0.2,3200,12800,E-Wallet,Selesai
TRX01829,2025-12-05,2025,12,December,Friday,CSV Marketplace,CSV,C005,Tokopedia,CU0068,Loyal,P012,Dimsum Ayam,Makanan,L001,Bekasi,Jawa Barat,1,28000,28000,Flash Sale,FLASH20,0.2,5600,22400,COD,Selesai
TRX01830,2025-12-06,2025,12,December,Saturday,API Marketplace,API,C004,GrabFood,CU0096,Reguler,P009,Keripik Singkong,Snack,L005,Tangerang,Banten,2,16000,32000,Payday Sale,PAYDAY15,0.15,4800,27200,E-Wallet,Selesai
TRX01831,2025-12-06,2025,12,December,Saturday,Excel Cabang,Excel,C004,GrabFood,CU0011,Baru,P011,Paket Kopi dan Snack,Paket,L005,Tangerang,Banten,3,35000,105000,Flash Sale,FLASH20,0.2,21000,0,E-Wallet,Refund
TRX01832,2025-12-06,2025,12,December,Saturday,Excel Cabang,Excel,C006,Website,CU0147,Reguler,P004,Nasi Ayam Geprek,Makanan,L004,Depok,Jawa Barat,3,25000,75000,Flash Sale,FLASH20,0.2,15000,60000,COD,Selesai
TRX01833,2025-12-06,2025,12,December,Saturday,Aplikasi Kasir Digital,POS,C006,Website,CU0006,Loyal,P003,Teh Lemon,Minuman,L002,Jakarta Timur,DKI Jakarta,3,15000,45000,Flash Sale,FLASH20,0.2,9000,36000,Kartu Debit,Selesai
TRX01834,2025-12-06,2025,12,December,Saturday,API Marketplace,API,C006,Website,CU0051,Reguler,P012,Dimsum Ayam,Makanan,L005,Tangerang,Banten,2,28000,56000,Tidak Ada,,0.0,0,56000,Kartu Debit,Selesai
TRX01835,2025-12-06,2025,12,December,Saturday,Aplikasi Kasir Digital,POS,C001,POS Kasir,CU0054,Reguler,P010,Paket Hemat UMKM,Paket,L002,Jakarta Timur,DKI Jakarta,1,45000,45000,Voucher Ongkir,ONGKIR5,0.05,2250,42750,COD,Selesai
TRX01836,2025-12-06,2025,12,December,Saturday,Excel Cabang,Excel,C004,GrabFood,CU0030,Baru,P002,Es Kopi Latte,Minuman,L002,Jakarta Timur,DKI Jakarta,2,22000,44000,Payday Sale,PAYDAY15,0.15,6600,37400,QRIS,Selesai
TRX01837,2025-12-06,2025,12,December,Saturday,Database POS,Database,C004,GrabFood,CU0030,Reguler,P012,Dimsum Ayam,Makanan,L004,Depok,Jawa Barat,3,28000,84000,Tidak Ada,,0.0,0,84000,QRIS,Selesai
TRX01838,2025-12-06,2025,12,December,Saturday,CSV Marketplace,CSV,C001,POS Kasir,CU0159,Loyal,P007,Brownies Cokelat,Snack,L004,Depok,Jawa Barat,4,30000,120000,Tidak Ada,,0.0,0,120000,COD,Selesai
TRX01839,2025-12-06,2025,12,December,Saturday,Aplikasi Kasir Digital,POS,C006,Website,CU0051,Reseller,P006,Mie Ayam Jamur,Makanan,L006,Bogor,Jawa Barat,3,24000,72000,Flash Sale,FLASH20,0.2,14400,57600,Transfer Bank,Selesai
TRX01840,2025-12-06,2025,12,December,Saturday,Database POS,Database,C004,GrabFood,CU0170,Baru,P010,Paket Hemat UMKM,Paket,L002,Jakarta Timur,DKI Jakarta,1,45000,45000,Voucher Ongkir,ONGKIR5,0.05,2250,42750,E-Wallet,Selesai
TRX01841,2025-12-06,2025,12,December,Saturday,CSV Marketplace,CSV,C003,GoFood,CU0143,Reguler,P002,Es Kopi Latte,Minuman,L002,Jakarta Timur,DKI Jakarta,1,22000,22000,Diskon Produk,DISKON10,0.1,2200,19800,Kartu Debit,Selesai
TRX01842,2025-12-07,2025,12,December,Sunday,CSV Marketplace,CSV,C002,ShopeeFood,CU0005,Loyal,P011,Paket Kopi dan Snack,Paket,L003,Jakarta Selatan,DKI Jakarta,2,35000,70000,Diskon Produk,DISKON10,0.1,7000,63000,Kartu Debit,Selesai
TRX01843,2025-12-07,2025,12,December,Sunday,Database POS,Database,C006,Website,CU0168,Baru,P006,Mie Ayam Jamur,Makanan,L003,Jakarta Selatan,DKI Jakarta,3,24000,72000,Tidak Ada,,0.0,0,72000,Transfer Bank,Selesai
TRX01844,2025-12-07,2025,12,December,Sunday,CSV Marketplace,CSV,C003,GoFood,CU0005,Loyal,P010,Paket Hemat UMKM,Paket,L005,Tangerang,Banten,3,45000,135000,Voucher Ongkir,ONGKIR5,0.05,6750,0,Transfer Bank,Refund
TRX01845,2025-12-07,2025,12,December,Sunday,CSV Marketplace,CSV,C003,GoFood,CU0084,Reguler,P002,Es Kopi Latte,Minuman,L002,Jakarta Timur,DKI Jakarta,1,22000,22000,Diskon Produk,DISKON10,0.1,2200,19800,COD,Selesai
TRX01846,2025-12-07,2025,12,December,Sunday,API Marketplace,API,C001,POS Kasir,CU0040,Baru,P003,Teh Lemon,Minuman,L002,Jakarta Timur,DKI Jakarta,4,15000,60000,Flash Sale,FLASH20,0.2,12000,0,COD,Dibatalkan
TRX01847,2025-12-07,2025,12,December,Sunday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0127,Baru,P007,Brownies Cokelat,Snack,L001,Bekasi,Jawa Barat,1,30000,30000,Tidak Ada,,0.0,0,30000,Transfer Bank,Selesai
TRX01848,2025-12-07,2025,12,December,Sunday,Excel Cabang,Excel,C006,Website,CU0006,Reguler,P001,Kopi Susu Gula Aren,Minuman,L004,Depok,Jawa Barat,1,18000,18000,Flash Sale,FLASH20,0.2,3600,14400,Transfer Bank,Selesai
TRX01849,2025-12-07,2025,12,December,Sunday,Excel Cabang,Excel,C006,Website,CU0041,Loyal,P005,Nasi Goreng Spesial,Makanan,L005,Tangerang,Banten,1,27000,27000,Diskon Produk,DISKON10,0.1,2700,24300,QRIS,Selesai
TRX01850,2025-12-07,2025,12,December,Sunday,CSV Marketplace,CSV,C001,POS Kasir,CU0093,Reseller,P012,Dimsum Ayam,Makanan,L003,Jakarta Selatan,DKI Jakarta,1,28000,28000,Tidak Ada,,0.0,0,0,COD,Dibatalkan
TRX01851,2025-12-08,2025,12,December,Monday,Excel Cabang,Excel,C005,Tokopedia,CU0090,Reguler,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,1,30000,30000,Voucher Ongkir,ONGKIR5,0.05,1500,28500,COD,Selesai
TRX01852,2025-12-08,2025,12,December,Monday,Excel Cabang,Excel,C004,GrabFood,CU0119,Reguler,P004,Nasi Ayam Geprek,Makanan,L003,Jakarta Selatan,DKI Jakarta,1,25000,25000,Flash Sale,FLASH20,0.2,5000,20000,QRIS,Selesai
TRX01853,2025-12-08,2025,12,December,Monday,Excel Cabang,Excel,C005,Tokopedia,CU0106,Reguler,P001,Kopi Susu Gula Aren,Minuman,L001,Bekasi,Jawa Barat,1,18000,18000,Tidak Ada,,0.0,0,18000,QRIS,Selesai
TRX01854,2025-12-08,2025,12,December,Monday,CSV Marketplace,CSV,C004,GrabFood,CU0004,Reguler,P005,Nasi Goreng Spesial,Makanan,L001,Bekasi,Jawa Barat,1,27000,27000,Tidak Ada,,0.0,0,27000,E-Wallet,Selesai
TRX01855,2025-12-08,2025,12,December,Monday,Excel Cabang,Excel,C001,POS Kasir,CU0119,Baru,P003,Teh Lemon,Minuman,L005,Tangerang,Banten,5,15000,75000,Payday Sale,PAYDAY15,0.15,11250,63750,Kartu Debit,Selesai
TRX01856,2025-12-08,2025,12,December,Monday,Excel Cabang,Excel,C002,ShopeeFood,CU0021,Reseller,P008,Roti Bakar Keju,Snack,L001,Bekasi,Jawa Barat,2,20000,40000,Tidak Ada,,0.0,0,40000,E-Wallet,Selesai
TRX01857,2025-12-08,2025,12,December,Monday,API Marketplace,API,C004,GrabFood,CU0030,Loyal,P009,Keripik Singkong,Snack,L003,Jakarta Selatan,DKI Jakarta,1,16000,16000,Diskon Produk,DISKON10,0.1,1600,14400,QRIS,Selesai
TRX01858,2025-12-09,2025,12,December,Tuesday,API Marketplace,API,C005,Tokopedia,CU0153,Baru,P006,Mie Ayam Jamur,Makanan,L005,Tangerang,Banten,1,24000,24000,Payday Sale,PAYDAY15,0.15,3600,20400,QRIS,Selesai
TRX01859,2025-12-09,2025,12,December,Tuesday,CSV Marketplace,CSV,C003,GoFood,CU0052,Reguler,P009,Keripik Singkong,Snack,L001,Bekasi,Jawa Barat,5,16000,80000,Flash Sale,FLASH20,0.2,16000,64000,Transfer Bank,Selesai
TRX01860,2025-12-09,2025,12,December,Tuesday,Database POS,Database,C004,GrabFood,CU0091,Reguler,P008,Roti Bakar Keju,Snack,L003,Jakarta Selatan,DKI Jakarta,1,20000,20000,Tidak Ada,,0.0,0,20000,Kartu Debit,Selesai
TRX01861,2025-12-09,2025,12,December,Tuesday,Excel Cabang,Excel,C004,GrabFood,CU0104,Reguler,P003,Teh Lemon,Minuman,L006,Bogor,Jawa Barat,1,15000,15000,Bundling,BUNDLE12,0.12,1800,13200,QRIS,Selesai
TRX01862,2025-12-09,2025,12,December,Tuesday,Excel Cabang,Excel,C005,Tokopedia,CU0013,Reguler,P006,Mie Ayam Jamur,Makanan,L006,Bogor,Jawa Barat,3,24000,72000,Payday Sale,PAYDAY15,0.15,10800,61200,COD,Selesai
TRX01863,2025-12-09,2025,12,December,Tuesday,Excel Cabang,Excel,C001,POS Kasir,CU0061,Reguler,P002,Es Kopi Latte,Minuman,L003,Jakarta Selatan,DKI Jakarta,2,22000,44000,Diskon Produk,DISKON10,0.1,4400,39600,Kartu Debit,Selesai
TRX01864,2025-12-10,2025,12,December,Wednesday,Excel Cabang,Excel,C002,ShopeeFood,CU0066,Reguler,P001,Kopi Susu Gula Aren,Minuman,L003,Jakarta Selatan,DKI Jakarta,1,18000,18000,Tidak Ada,,0.0,0,18000,Kartu Debit,Selesai
TRX01865,2025-12-10,2025,12,December,Wednesday,Aplikasi Kasir Digital,POS,C006,Website,CU0102,Loyal,P010,Paket Hemat UMKM,Paket,L003,Jakarta Selatan,DKI Jakarta,3,45000,135000,Flash Sale,FLASH20,0.2,27000,0,Kartu Debit,Refund
TRX01866,2025-12-10,2025,12,December,Wednesday,Excel Cabang,Excel,C006,Website,CU0176,Baru,P011,Paket Kopi dan Snack,Paket,L002,Jakarta Timur,DKI Jakarta,1,35000,35000,Voucher Ongkir,ONGKIR5,0.05,1750,33250,COD,Selesai
TRX01867,2025-12-10,2025,12,December,Wednesday,Excel Cabang,Excel,C003,GoFood,CU0026,Baru,P009,Keripik Singkong,Snack,L006,Bogor,Jawa Barat,1,16000,16000,Diskon Produk,DISKON10,0.1,1600,14400,COD,Selesai
TRX01868,2025-12-10,2025,12,December,Wednesday,Aplikasi Kasir Digital,POS,C004,GrabFood,CU0045,Loyal,P001,Kopi Susu Gula Aren,Minuman,L004,Depok,Jawa Barat,1,18000,18000,Tidak Ada,,0.0,0,18000,COD,Selesai
TRX01869,2025-12-10,2025,12,December,Wednesday,Aplikasi Kasir Digital,POS,C005,Tokopedia,CU0030,Reseller,P012,Dimsum Ayam,Makanan,L006,Bogor,Jawa Barat,2,28000,56000,Voucher Ongkir,ONGKIR5,0.05,2800,53200,COD,Selesai
TRX01870,2025-12-10,2025,12,December,Wednesday,CSV Marketplace,CSV,C003,GoFood,CU0170,Baru,P002,Es Kopi Latte,Minuman,L006,Bogor,Jawa Barat,3,22000,66000,Flash Sale,FLASH20,0.2,13200,52800,Transfer Bank,Selesai
TRX01871,2025-12-11,2025,12,December,Thursday,Database POS,Database,C001,POS Kasir,CU0171,Reguler,P003,Teh Lemon,Minuman,L001,Bekasi,Jawa Barat,1,15000,15000,Tidak Ada,,0.0,0,15000,E-Wallet,Selesai
TRX01872,2025-12-11,2025,12,December,Thursday,API Marketplace,API,C002,ShopeeFood,CU0147,Reguler,P009,Keripik Singkong,Snack,L001,Bekasi,Jawa Barat,2,16000,32000,Payday Sale,PAYDAY15,0.15,4800,27200,Kartu Debit,Selesai
TRX01873,2025-12-11,2025,12,December,Thursday,Excel Cabang,Excel,C002,ShopeeFood,CU0006,Loyal,P010,Paket Hemat UMKM,Paket,L004,Depok,Jawa Barat,1,45000,45000,Diskon Produk,DISKON10,0.1,4500,40500,Kartu Debit,Selesai
TRX01874,2025-12-11,2025,12,December,Thursday,Aplikasi Kasir Digital,POS,C006,Website,CU0019,Reseller,P010,Paket Hemat UMKM,Paket,L003,Jakarta Selatan,DKI Jakarta,1,45000,45000,Flash Sale,FLASH20,0.2,9000,36000,COD,Selesai
TRX01875,2025-12-11,2025,12,December,Thursday,CSV Marketplace,CSV,C002,ShopeeFood,CU0092,Reguler,P005,Nasi Goreng Spesial,Makanan,L005,Tangerang,Banten,3,27000,81000,Voucher Ongkir,ONGKIR5,0.05,4050,76950,Transfer Bank,Selesai
TRX01876,2025-12-11,2025,12,December,Thursday,Database POS,Database,C003,GoFood,CU0016,Loyal,P008,Roti Bakar Keju,Snack,L005,Tangerang,Banten,4,20000,80000,Voucher Ongkir,ONGKIR5,0.05,4000,76000,E-Wallet,Selesai
TRX01877,2025-12-11,2025,12,December,Thursday,Database POS,Database,C003,GoFood,CU0047,Loyal,P007,Brownies Cokelat,Snack,L004,Depok,Jawa Barat,2,30000,60000,Flash Sale,FLASH20,0.2,12000,48000,COD,Selesai
TRX01878,2025-12-11,2025,12,December,Thursday,Excel Cabang,Excel,C004,GrabFood,CU0041,Reguler,P005,Nasi Goreng Spesial,Makanan,L005,Tangerang,Banten,3,27000,81000,Payday Sale,PAYDAY15,0.15,12150,68850,COD,Selesai
TRX01879,2025-12-12,2025,12,December,Friday,Aplikasi Kasir Digital,POS,C004,GrabFood,CU0101,Reguler,P010,Paket Hemat UMKM,Paket,L006,Bogor,Jawa Barat,4,45000,180000,Tidak Ada,,0.0,0,180000,COD,Selesai
TRX01880,2025-12-12,2025,12,December,Friday,Aplikasi Kasir Digital,POS,C001,POS Kasir,CU0067,Reseller,P001,Kopi Susu Gula Aren,Minuman,L003,Jakarta Selatan,DKI Jakarta,1,18000,18000,Payday Sale,PAYDAY15,0.15,2700,15300,QRIS,Selesai
TRX01881,2025-12-12,2025,12,December,Friday,Database POS,Database,C003,GoFood,CU0165,Baru,P007,Brownies Cokelat,Snack,L001,Bekasi,Jawa Barat,1,30000,30000,Flash Sale,FLASH20,0.2,6000,24000,COD,Selesai
TRX01882,2025-12-12,2025,12,December,Friday,CSV Marketplace,CSV,C005,Tokopedia,CU0028,Loyal,P012,Dimsum Ayam,Makanan,L005,Tangerang,Banten,1,28000,28000,Diskon Produk,DISKON10,0.1,2800,25200,COD,Selesai
TRX01883,2025-12-12,2025,12,December,Friday,Database POS,Database,C006,Website,CU0155,Reseller,P011,Paket Kopi dan Snack,Paket,L006,Bogor,Jawa Barat,1,35000,35000,Payday Sale,PAYDAY15,0.15,5250,29750,E-Wallet,Selesai
TRX01884,2025-12-13,2025,12,December,Saturday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0131,Reguler,P004,Nasi Ayam Geprek,Makanan,L006,Bogor,Jawa Barat,1,25000,25000,Diskon Produk,DISKON10,0.1,2500,22500,QRIS,Selesai
TRX01885,2025-12-13,2025,12,December,Saturday,Excel Cabang,Excel,C003,GoFood,CU0092,Reguler,P003,Teh Lemon,Minuman,L005,Tangerang,Banten,1,15000,15000,Tidak Ada,,0.0,0,15000,Transfer Bank,Selesai
TRX01886,2025-12-13,2025,12,December,Saturday,Aplikasi Kasir Digital,POS,C005,Tokopedia,CU0147,Reseller,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,1,30000,30000,Voucher Ongkir,ONGKIR5,0.05,1500,28500,Transfer Bank,Selesai
TRX01887,2025-12-13,2025,12,December,Saturday,Aplikasi Kasir Digital,POS,C006,Website,CU0112,Baru,P007,Brownies Cokelat,Snack,L005,Tangerang,Banten,1,30000,30000,Tidak Ada,,0.0,0,30000,E-Wallet,Selesai
TRX01888,2025-12-13,2025,12,December,Saturday,Aplikasi Kasir Digital,POS,C004,GrabFood,CU0160,Loyal,P003,Teh Lemon,Minuman,L005,Tangerang,Banten,2,15000,30000,Diskon Produk,DISKON10,0.1,3000,27000,QRIS,Selesai
TRX01889,2025-12-13,2025,12,December,Saturday,CSV Marketplace,CSV,C005,Tokopedia,CU0154,Reguler,P004,Nasi Ayam Geprek,Makanan,L001,Bekasi,Jawa Barat,1,25000,25000,Payday Sale,PAYDAY15,0.15,3750,0,Transfer Bank,Refund
TRX01890,2025-12-13,2025,12,December,Saturday,Excel Cabang,Excel,C004,GrabFood,CU0105,Loyal,P004,Nasi Ayam Geprek,Makanan,L006,Bogor,Jawa Barat,1,25000,25000,Voucher Ongkir,ONGKIR5,0.05,1250,23750,E-Wallet,Selesai
TRX01891,2025-12-13,2025,12,December,Saturday,API Marketplace,API,C003,GoFood,CU0086,Loyal,P004,Nasi Ayam Geprek,Makanan,L001,Bekasi,Jawa Barat,2,25000,50000,Tidak Ada,,0.0,0,0,QRIS,Dibatalkan
TRX01892,2025-12-13,2025,12,December,Saturday,Database POS,Database,C003,GoFood,CU0025,Reguler,P006,Mie Ayam Jamur,Makanan,L003,Jakarta Selatan,DKI Jakarta,1,24000,24000,Tidak Ada,,0.0,0,24000,QRIS,Selesai
TRX01893,2025-12-13,2025,12,December,Saturday,Excel Cabang,Excel,C003,GoFood,CU0017,Reguler,P012,Dimsum Ayam,Makanan,L003,Jakarta Selatan,DKI Jakarta,3,28000,84000,Diskon Produk,DISKON10,0.1,8400,75600,COD,Selesai
TRX01894,2025-12-13,2025,12,December,Saturday,CSV Marketplace,CSV,C005,Tokopedia,CU0147,Loyal,P012,Dimsum Ayam,Makanan,L001,Bekasi,Jawa Barat,2,28000,56000,Voucher Ongkir,ONGKIR5,0.05,2800,53200,QRIS,Selesai
TRX01895,2025-12-14,2025,12,December,Sunday,API Marketplace,API,C001,POS Kasir,CU0133,Loyal,P009,Keripik Singkong,Snack,L002,Jakarta Timur,DKI Jakarta,1,16000,16000,Diskon Produk,DISKON10,0.1,1600,14400,QRIS,Selesai
TRX01896,2025-12-14,2025,12,December,Sunday,Database POS,Database,C002,ShopeeFood,CU0140,Reguler,P006,Mie Ayam Jamur,Makanan,L005,Tangerang,Banten,2,24000,48000,Flash Sale,FLASH20,0.2,9600,38400,Kartu Debit,Selesai
TRX01897,2025-12-14,2025,12,December,Sunday,Database POS,Database,C005,Tokopedia,CU0080,Reseller,P004,Nasi Ayam Geprek,Makanan,L006,Bogor,Jawa Barat,2,25000,50000,Voucher Ongkir,ONGKIR5,0.05,2500,47500,COD,Selesai
TRX01898,2025-12-14,2025,12,December,Sunday,API Marketplace,API,C003,GoFood,CU0169,Baru,P012,Dimsum Ayam,Makanan,L001,Bekasi,Jawa Barat,2,28000,56000,Bundling,BUNDLE12,0.12,6720,49280,QRIS,Selesai
TRX01899,2025-12-14,2025,12,December,Sunday,CSV Marketplace,CSV,C006,Website,CU0123,Reseller,P012,Dimsum Ayam,Makanan,L005,Tangerang,Banten,1,28000,28000,Payday Sale,PAYDAY15,0.15,4200,23800,Transfer Bank,Selesai
TRX01900,2025-12-14,2025,12,December,Sunday,API Marketplace,API,C001,POS Kasir,CU0109,Reguler,P007,Brownies Cokelat,Snack,L006,Bogor,Jawa Barat,1,30000,30000,Voucher Ongkir,ONGKIR5,0.05,1500,28500,QRIS,Selesai
TRX01901,2025-12-14,2025,12,December,Sunday,Database POS,Database,C005,Tokopedia,CU0106,Reseller,P010,Paket Hemat UMKM,Paket,L005,Tangerang,Banten,1,45000,45000,Diskon Produk,DISKON10,0.1,4500,40500,Transfer Bank,Selesai
TRX01902,2025-12-15,2025,12,December,Monday,Database POS,Database,C001,POS Kasir,CU0153,Reguler,P006,Mie Ayam Jamur,Makanan,L005,Tangerang,Banten,2,24000,48000,Tidak Ada,,0.0,0,48000,Kartu Debit,Selesai
TRX01903,2025-12-15,2025,12,December,Monday,Aplikasi Kasir Digital,POS,C005,Tokopedia,CU0097,Reseller,P003,Teh Lemon,Minuman,L003,Jakarta Selatan,DKI Jakarta,1,15000,15000,Tidak Ada,,0.0,0,15000,E-Wallet,Selesai
TRX01904,2025-12-15,2025,12,December,Monday,Database POS,Database,C005,Tokopedia,CU0084,Loyal,P012,Dimsum Ayam,Makanan,L005,Tangerang,Banten,1,28000,28000,Diskon Produk,DISKON10,0.1,2800,25200,E-Wallet,Selesai
TRX01905,2025-12-15,2025,12,December,Monday,API Marketplace,API,C004,GrabFood,CU0138,Loyal,P005,Nasi Goreng Spesial,Makanan,L003,Jakarta Selatan,DKI Jakarta,2,27000,54000,Diskon Produk,DISKON10,0.1,5400,48600,Kartu Debit,Selesai
TRX01906,2025-12-15,2025,12,December,Monday,CSV Marketplace,CSV,C002,ShopeeFood,CU0008,Reguler,P005,Nasi Goreng Spesial,Makanan,L003,Jakarta Selatan,DKI Jakarta,3,27000,81000,Flash Sale,FLASH20,0.2,16200,64800,Transfer Bank,Selesai
TRX01907,2025-12-15,2025,12,December,Monday,Database POS,Database,C004,GrabFood,CU0048,Loyal,P006,Mie Ayam Jamur,Makanan,L003,Jakarta Selatan,DKI Jakarta,3,24000,72000,Flash Sale,FLASH20,0.2,14400,57600,E-Wallet,Selesai
TRX01908,2025-12-16,2025,12,December,Tuesday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0014,Baru,P007,Brownies Cokelat,Snack,L006,Bogor,Jawa Barat,2,30000,60000,Tidak Ada,,0.0,0,60000,COD,Selesai
TRX01909,2025-12-16,2025,12,December,Tuesday,CSV Marketplace,CSV,C002,ShopeeFood,CU0116,Reguler,P003,Teh Lemon,Minuman,L001,Bekasi,Jawa Barat,1,15000,15000,Bundling,BUNDLE12,0.12,1800,13200,COD,Selesai
TRX01910,2025-12-16,2025,12,December,Tuesday,CSV Marketplace,CSV,C004,GrabFood,CU0100,Baru,P008,Roti Bakar Keju,Snack,L003,Jakarta Selatan,DKI Jakarta,3,20000,60000,Payday Sale,PAYDAY15,0.15,9000,51000,QRIS,Selesai
TRX01911,2025-12-17,2025,12,December,Wednesday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0016,Baru,P006,Mie Ayam Jamur,Makanan,L005,Tangerang,Banten,3,24000,72000,Payday Sale,PAYDAY15,0.15,10800,61200,Kartu Debit,Selesai
TRX01912,2025-12-17,2025,12,December,Wednesday,Database POS,Database,C005,Tokopedia,CU0144,Baru,P008,Roti Bakar Keju,Snack,L005,Tangerang,Banten,2,20000,40000,Voucher Ongkir,ONGKIR5,0.05,2000,38000,QRIS,Selesai
TRX01913,2025-12-17,2025,12,December,Wednesday,Excel Cabang,Excel,C004,GrabFood,CU0035,Reseller,P010,Paket Hemat UMKM,Paket,L003,Jakarta Selatan,DKI Jakarta,4,45000,180000,Diskon Produk,DISKON10,0.1,18000,162000,COD,Selesai
TRX01914,2025-12-18,2025,12,December,Thursday,Excel Cabang,Excel,C002,ShopeeFood,CU0136,Baru,P007,Brownies Cokelat,Snack,L001,Bekasi,Jawa Barat,4,30000,120000,Tidak Ada,,0.0,0,120000,COD,Selesai
TRX01915,2025-12-18,2025,12,December,Thursday,Aplikasi Kasir Digital,POS,C006,Website,CU0137,Baru,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,2,30000,60000,Flash Sale,FLASH20,0.2,12000,48000,Kartu Debit,Selesai
TRX01916,2025-12-18,2025,12,December,Thursday,API Marketplace,API,C003,GoFood,CU0033,Baru,P011,Paket Kopi dan Snack,Paket,L002,Jakarta Timur,DKI Jakarta,4,35000,140000,Tidak Ada,,0.0,0,140000,Kartu Debit,Selesai
TRX01917,2025-12-18,2025,12,December,Thursday,API Marketplace,API,C003,GoFood,CU0069,Baru,P004,Nasi Ayam Geprek,Makanan,L005,Tangerang,Banten,1,25000,25000,Payday Sale,PAYDAY15,0.15,3750,21250,COD,Selesai
TRX01918,2025-12-18,2025,12,December,Thursday,Database POS,Database,C003,GoFood,CU0051,Loyal,P011,Paket Kopi dan Snack,Paket,L003,Jakarta Selatan,DKI Jakarta,1,35000,35000,Tidak Ada,,0.0,0,35000,QRIS,Selesai
TRX01919,2025-12-18,2025,12,December,Thursday,Database POS,Database,C006,Website,CU0126,Reguler,P004,Nasi Ayam Geprek,Makanan,L002,Jakarta Timur,DKI Jakarta,1,25000,25000,Voucher Ongkir,ONGKIR5,0.05,1250,23750,Kartu Debit,Selesai
TRX01920,2025-12-19,2025,12,December,Friday,CSV Marketplace,CSV,C002,ShopeeFood,CU0174,Loyal,P008,Roti Bakar Keju,Snack,L004,Depok,Jawa Barat,2,20000,40000,Payday Sale,PAYDAY15,0.15,6000,34000,COD,Selesai
TRX01921,2025-12-19,2025,12,December,Friday,Database POS,Database,C005,Tokopedia,CU0122,Reguler,P004,Nasi Ayam Geprek,Makanan,L005,Tangerang,Banten,2,25000,50000,Flash Sale,FLASH20,0.2,10000,40000,QRIS,Selesai
